id,latitude,longitude,date_uploaded,sentiment
55049777081,51.522994,-0.071517,1768837203,0.0
55049777076,51.522813,-0.071578,1768837204,0.0
55050032109,51.522772,-0.071562,1768837204,0.0
55049776966,51.522669,-0.071534,1768837207,0.0
55050124925,51.523505,-0.071467,1768837192,0.0
55048872887,51.531461,-0.066223,1768837157,0.0
55048872907,51.531272,-0.066106,1768837156,0.0
55050032874,51.533027,-0.065295,1768837157,0.0
55050032314,51.521897,-0.071725,1768837189,0.0
55049777251,51.523394,-0.071403,1768837192,0.0
55049963323,51.52643,-0.08417,1768837195,0.0
55048872202,51.524438,-0.071656,1768837197,0.0
55049963263,51.523994,-0.071481,1768837198,0.0
55048457807,51.529184,-0.069544,1768819874,0.0
55049547988,51.529645,-0.06905,1768819873,0.0
55049360091,51.529398,-0.069587,1768819873,0.0
55048456962,51.528877,-0.07008,1768819872,0.0
55048374132,51.516044,-0.081525,1768815477,0.0
55049461443,51.526161,-0.087942,1768815447,0.0
55049609070,51.517733,-0.088442,1768815331,0.0
55048265881,51.51823,-0.071175,1768767683,0.0
55048454188,51.520253,-0.071368,1768767682,0.0
55048453978,51.520273,-0.071089,1768767682,0.0
55048605900,51.520306,-0.072087,1768767681,0.0
55048528564,51.519792,-0.071775,1768767681,0.0
55048150985,51.517035,-0.070295,1768752677,0.0
55046720632,51.52042,-0.070134,1768745664,0.0
5715975684,51.525895,-0.083569,1768728840,0.0
55044911805,51.516186,-0.067587,1768587357,0.0
55044744020,51.526572,-0.063389,1768580551,0.0
55043281216,51.532741,-0.079503,1768516414,0.0
55043581920,51.517741,-0.08377,1768513645,0.0
55043501704,51.517741,-0.08377,1768513644,0.0
55041511092,51.525772,-0.0811,1768475183,0.0
4203043066,51.527815,-0.080097,1768469428,0.0
55041794651,51.532555,-0.079789,1768427726,0.0
55041173041,51.516166,-0.067584,1768407440,0.0
55040632391,51.524185,-0.078245,1768382395,0.0
55040798903,51.522111,-0.072778,1768382172,0.0
55039716107,51.522016,-0.071567,1768382173,0.0
55040798838,51.522025,-0.071481,1768382174,0.0
55039716007,51.522019,-0.071542,1768382174,0.0
55040878084,51.521986,-0.071081,1768382174,0.0
55040878024,51.5229,-0.069934,1768382175,0.0
55040877554,51.522711,-0.067731,1768382177,0.0
55040621961,51.522908,-0.069592,1768382177,0.0
55040957485,51.523002,-0.068295,1768382178,0.0
55040621476,51.522999,-0.068295,1768382179,0.0
